product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_content,img_link,product_link
B09V17S2BG,boAt Wave Lite Smart,Electronics|WearableT,"$1,499","$6,990",79%,3.9,"21,796",Screen Size: The 1.6,AGPBZBEFPF,Prasad Pav,R2CU03OULJ,This was indeed an ideal purchase. Good performanc,https://m.media-amazon.com/images/I/41fjUA7leTL._S,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Mu
B0B5CGTBKV,boAt Wave Call Smart,Electronics|WearableT,"$1,999","$7,990",75%,3.8,"17,833",Bluetooth Calling- W,AHPYDFW6Y3,"AV,Mathan ",R3EKLFGQGV,[Update: Sept 29] boAt seems to have heard the fee,https://m.media-amazon.com/images/I/4141l8ZBWXL._S,https://www.amazon.in/boAt-Wave-Call-Dedicated-Mul
B0B23LW7NV,Spigen EZ Fit Temper,Electronics|Mobiles&A,$999,"$2,899",66%,4.7,"7,779",Compatibility ; Glas,AGQIXFPHAB,"VK,Siddhi ",R13CIOIUD1,It is easy to install at home. The kit has all tha,https://m.media-amazon.com/images/I/51EiPNlJDgL._S,https://www.amazon.in/Spigen-Tempered-Screen-Prote
B09KGV7WSV,KINGONE Upgraded Sty,Electronics|Mobiles&A,"$2,099","$5,999",65%,4.3,"17,129",25MIN FAST CHARGE & ,AHJHHQWQ25,Ishwar Sin,R1DVF8WQYO,"Pros -Really like the stylus. It works fine , usin",https://m.media-amazon.com/images/I/31jgUvSar0L._S,https://www.amazon.in/Upgraded-Precision-Sensitivi
B0971DWFDT,Portronics CarPower ,Electronics|Mobiles&A,$337,$699,52%,4.2,"4,969",[POWERFUL DUAL PORTS,AGZD3RPRHH,"Jeeshan,Si",R17AITIJSU,"Good charging speed, supports well for Suzuki burg",https://m.media-amazon.com/images/I/31AGkV82sES._S,https://www.amazon.in/Portronics-CarPower-Charger-
B0BNV7JM5Y,boAt Newly Launched ,Electronics|WearableT,"$2,999","$7,990",62%,4.1,154,Screen Size- Big and,AEYLB6L333,"App,Dr. Ri",R2IIY08QX4,This review is based on my two days of usage. Work,https://m.media-amazon.com/images/I/41fXq5ZKACL._S,https://www.amazon.in/boAt-Launched-Ultra-Seamless
B0B53QFZPY,PTron Newly Launched,Electronics|WearableT,"$1,299","$5,999",78%,3.3,"4,415",Bluetooth Calling Sm,AH7LW3BCJB,"anurag,Nir",RZ7HZPPMZP,just a watch not smart one... all features are to ,https://m.media-amazon.com/images/I/41k-VlGbYnL._S,https://www.amazon.in/PTron-Force-Bluetooth-Smartw
B083342NKJ,MI Braided USB Type-,Computers&Accessories,$349,$399,13%,4.4,"18,757",1M Long Cable. Usb 2,AGSGSRTEZB,Birendra k,R2JPQNKCOE,"I like it 👍👍,Best charging power . I used th",https://m.media-amazon.com/images/I/31gaP7qpBNL._S,https://www.amazon.in/Mi-Braided-USB-Type-C-Cable/
B07WJWRNVK,iQOO vivo Z6 5G (Dyn,Electronics|Mobiles&A,"$16,499","$20,990",21%,4,"21,350",Snapdragon 695 5G Mo,AF526AFELI,Amazon Cus,R2ZQ3KNS6A,This is My first 5G IQOO mobile  purchased on 26th,https://m.media-amazon.com/images/I/41S7tnENirL._S,https://www.amazon.in/iQOO-Storage-Snapdragon-695-
B01F25X6RQ,Samsung Ehs64 Ehs64A,Electronics|Headphone,$499,$499,0%,4.2,"31,539",In Ear Volume Contro,AFTS5BKDRY,Ranit Barm,R10FUJSCR3,"The sound quality is excellent for the price, and ",https://m.media-amazon.com/images/I/31FzYVC62wL._S,https://www.amazon.in/Samsung-Original-EHS64AVFWEC
B09C6HXFC1,Duracell USB Lightni,Computers&Accessories,$970,"$1,799",46%,4.5,815,Supports Ios Devices,AFNYIBWKJL,Prasannavi,R12D1BZF9M,"I trust this product! Works well with car play!,Ve",https://m.media-amazon.com/images/I/41TZJiPRRwL._S,https://www.amazon.in/DURACELL-Lightning-Certified
B0B244R4KB,Spigen EZ Fit Temper,Electronics|Mobiles&A,$999,"$2,899",66%,4.6,"6,129",Compatibility ; Glas,AHCJOEQEAR,Prabhat Ch,R3C2WT83DO,It’s A Good Purchase For Long term Personally I ,https://m.media-amazon.com/images/I/51R2kfyMW5L._S,https://www.amazon.in/Spigen-Tempered-Screen-Prote
B0BMGG6NKT,Samsung Galaxy M04 D,Electronics|Mobiles&A,"$10,499","$13,499",22%,4.2,284,Powerful MediaTek He,AGOWF5LLDD,"Vishnu VP,",R2RDC6R09N,It's original price is not worth any praise so try,https://m.media-amazon.com/images/I/41kg-+XWoxL._S,https://www.amazon.in/Samsung-Galaxy-Storage-Media
B082LSVT4B,Ambrane Unbreakable ,Computers&Accessories,$249,$399,38%,4,"43,994",Compatible with all ,AECPFYFQVR,"ArdKn,Nirb",RGIQEG07R9,I ordered this cable to connect my phone to Androi,https://m.media-amazon.com/images/I/41d84o5-M-L._S,https://www.amazon.in/Ambrane-Unbreakable-Charging
B092JHPL72,SWAPKART Flexible Mo,Electronics|Mobiles&A,$251,$999,75%,3.7,"3,234","Cell Phone Holder, L",AGYPVBWZGS,"Sweta B.,Y",R2U10LYYC1,"Oh this is really nice and sturdy product , keeps ",https://m.media-amazon.com/images/I/41pQWwAzVyL._S,https://www.amazon.in/SWAPKART-Flexible-Desktop-Fo
B08WRBG3XW,boAt Type C A325 Tan,Computers&Accessories,$199,$499,60%,4.1,"13,045",Type C A 325 Cable I,AFB5KJR4Q5,Rohan Nark,R2BP8Y5OJX,"Check for offera before buying,18w charging cable,",https://m.media-amazon.com/images/I/41xwPQLxTML._S,https://www.amazon.in/boAt-A325-Tangle-Free-Chargi
B09GFM8CGS,Redmi 9A Sport (Carb,Electronics|Mobiles&A,"$6,499","$7,999",19%,4.1,"3,13,832",Processor: MediaTek ,AF7B5AJJZP,Roshan Ren,RCP907FSHW,If you want a smart phone for just the use of call,https://m.media-amazon.com/images/I/41P4Al+S3zL._S,https://www.amazon.in/Redmi-9A-Sport-Octa-core-Pro
B0B3MWYCHQ,Fire-Boltt Ring 3 Sm,Electronics|WearableT,"$2,999","$9,999",70%,4.2,"20,879",Fire-Boltt is India',AHZNSNBVKQ,"Anirban,Ab",R1AIQQLE21,Smart watch is good with proper large displayvoice,https://m.media-amazon.com/images/I/41ziJKWj9LL._S,https://www.amazon.in/Fire-Boltt-Bluetooth-Assista
B09J2MM5C6,Amozo Ultra Hybrid C,Electronics|Mobiles&A,$279,"$1,499",81%,4.2,"2,646",QUALITY MATERIAL - H,AFICHFCZ5W,Deepak Rat,R3UEORHQEZ,"Product has good quality of metrical use,Cover is ",https://m.media-amazon.com/images/I/41cYSMom9TL._S,https://www.amazon.in/Amozo-Cover-iPhone-Polycarbo
B07Q4QV1DL,ELV Aluminum Adjusta,Electronics|Mobiles&A,$269,"$1,499",82%,4.5,"28,978",Multi-angle adjustab,AGGXWYRLPM,Shaik John,R35G82LMN1,Good quality. Can buy if it’s price is below 250,https://m.media-amazon.com/images/I/31hDWwY8iWL._S,https://www.amazon.in/Aluminum-Adjustable-Mobile-F
B0B56YRBNT,Tecno Spark 9 (Sky M,Electronics|Mobiles&A,"$8,999","$13,499",33%,3.8,"3,145",Upto 11GB larger RAM,AHFDZC2Q6X,"jagdish,Go",RBBUCW5C77,",Overall meets the requirements nothing to say neg",https://m.media-amazon.com/images/I/41PNVbmQdfL._S,https://www.amazon.in/Tecno-Spark-Storage-Expandab
B09NHVCHS9,Flix Micro Usb Cable,Computers&Accessories,$59,$199,70%,4,"9,377",Micro usb cable is 1,AHIKJUDTVJ,$@|\|TO$|-,R3F4T5TRYP,"Worked on iPhone 7 and didn’t work on iPhone XR,",https://m.media-amazon.com/images/I/31qGpf8uzuL._S,https://www.amazon.in/Flix-Micro-Cable-Smartphone-
B01DF26V7A,JBL C100SI Wired In ,Electronics|Headphone,$599,"$1,299",54%,4.1,"1,92,589",JBL Signature Sound|,AFE54I72EV,"Sunny J.,P",R2NB2K5XC7,The quality is not upto mark for the price paid. O,https://m.media-amazon.com/images/I/31kLQHU5pdL._S,https://www.amazon.in/JBL-C100SI-Ear-Headphones-Mi
B08K4PSZ3V,Tukzer Capacitive St,Electronics|Mobiles&A,$349,$999,65%,3.8,"16,557",MAGNETIC DESIGN- Tuk,AG2WVO7W7O,Sneha Suya,R2FRXL54AF,This was a saviour for me as I didn’t want to bu,https://m.media-amazon.com/images/I/31bKIZtFGWL._S,https://www.amazon.in/Tukzer-Capacitive-Lightweigh
B0B4F1YC3J,Samsung Galaxy M13 5,Electronics|Mobiles&A,"$13,999","$19,499",28%,4.1,"18,998",Upto 12GB RAM with R,AGAELRYPMT,Satheesh K,R2K5OD0MEE,"I am not big on camera usage, personally. I was ev",https://m.media-amazon.com/images/I/413sCRKobNL._S,https://www.amazon.in/Samsung-Midnight-Storage-500
B08K4RDQ71,Tukzer Capacitive St,Electronics|Mobiles&A,$349,$999,65%,3.8,"16,557",MAGNETIC DESIGN- Tuk,AG2WVO7W7O,Sneha Suya,R2FRXL54AF,This was a saviour for me as I didn’t want to bu,https://m.media-amazon.com/images/I/3187gPkT6GL._S,https://www.amazon.in/Tukzer-Capacitive-Lightweigh
B085CZ3SR1,Mi 10W Wall Charger ,Electronics|Mobiles&A,$499,$599,17%,4.2,"21,916",Output Power : 10W w,AHXMSMSLFD,Rajan Raju,R28SHHTDCY,"Ordinary,Nice pic 👍 I'm happy,Its original mi c",https://m.media-amazon.com/images/I/31H8AoDYAYL._S,https://www.amazon.in/10W-Charger-Cable-Meter-Blac
B09YV3K34W,Fire-Boltt India's N,Electronics|WearableT,"$2,199","$9,999",78%,4.2,"29,472",【Bluetooth Calling,AEJQT5NMTA,Deepankar ,R26YAKWWPQ,Received the product today. The packing was intact,https://m.media-amazon.com/images/I/41vMaBVWDjL._S,https://www.amazon.in/Fire-Boltt-Smartwatch-Blueto
B09Z6WH2N1,STRIFF 12 Pieces Hig,Electronics|Mobiles&A,$95,$499,81%,4.2,"1,949",Protect cables: the ,AG2V3QSA4M,Santosh Ku,R1EZC4VZXS,A 10bucks piece can save cable worth hundreds. Tot,https://m.media-amazon.com/images/I/31SKRsp7Y1L._S,https://www.amazon.in/STRIFF-Flexible-Silicone-Pro
B09NL4DJ2Z,FLiX (Beetel) USB to,Computers&Accessories,$139,$249,44%,4,"9,377",Durable Pvc Outer Ex,AHIKJUDTVJ,$@|\|TO$|-,R3F4T5TRYP,"Worked on iPhone 7 and didn’t work on iPhone XR,",https://m.media-amazon.com/images/I/31tWzHMz6vL._S,https://www.amazon.in/Beetel-Smartphone-Charging-4
B0BGSV43WY,Noise ColorFit Pro 4,Electronics|WearableT,"$4,499","$7,999",44%,3.5,37,"1.78"" AMOLED display",AH3PBQI6DT,ANUSAYA KA,RVRVEXC4LY,Sometimes tap to wake up screen work. Little bit l,https://m.media-amazon.com/images/I/4123OnLZCFL._S,https://www.amazon.in/Noise-ColorFit-Bluetooth-ins
B0926V9CTV,Elv Mobile Phone Mou,Electronics|Mobiles&A,$89,$599,85%,4.3,"2,351",Metal Phone Stand fo,AE3JIMEZHC,"Unknown,KR",R18WAOEKUC,"Amazing product. Very useful too.,A good product.,",https://m.media-amazon.com/images/I/318Pgjl1wqL._S,https://www.amazon.in/Mobile-Phone-Holder-Phones-T
B07WGPKMP5,iQOO Z6 44W by vivo ,Electronics|Mobiles&A,"$15,499","$20,999",26%,4.1,"19,253",44W FlashCharge|Snap,AHWRZWPCTG,siddharth ,R27MK332LT,I purchased the 6/128gb variant.To sum  it up in t,https://m.media-amazon.com/images/I/41Lif4YWC2L._S,https://www.amazon.in/iQOO-Raven-Black-128GB-Stora
B0BBFJ9M3X,Redmi 11 Prime 5G (M,Electronics|Mobiles&A,"$13,999","$15,999",13%,3.9,"2,180",Processor: MediaTek ,AEJHP62NHR,"dhruvi,Suj",R3KJZVGMCE,"Overall it is nice  phone at this price go for it,",https://m.media-amazon.com/images/I/41gQbaGlXrL._S,https://www.amazon.in/Redmi-Meadow-Design-Dimensit
B09PLFJ7ZW,Noise Pulse Buzz 1.6,Electronics|WearableT,"$1,999","$4,999",60%,3.9,"7,571",Bluetooth calling: S,AFO7LXSMPQ,Kindle Cus,R1VSKOXXZV,"The watch is good, the app is very bad, no Google ",https://m.media-amazon.com/images/I/41lf0N5STAL._S,https://www.amazon.in/Noise-Bluetooth-Calling-Func
B0B53NXFFR,PTron Newly Launched,Electronics|WearableT,"$1,399","$5,999",77%,3.3,"4,415",Bluetooth Calling Sm,AH7LW3BCJB,"anurag,Nir",RZ7HZPPMZP,just a watch not smart one... all features are to ,https://m.media-amazon.com/images/I/41BDYVKRmWL._S,https://www.amazon.in/PTron-Force-Bluetooth-Smartw
B07GNC2592,Portronics CLAMP X C,Electronics|Mobiles&A,$599,$999,40%,4,"18,654",CLAMP X: a patented ,AGW2NIO4JH,"PTS,Jitesh",R2RSNVMKFP,This works by clamping on to AC vent. It holds on ,https://m.media-amazon.com/images/I/31zFmy89TOL._S,https://www.amazon.in/Portronics-POR-926-Car-Vent-
B09TP5KBN7,pTron Volta Dual Por,Electronics|Mobiles&A,$199,"$1,099",82%,4,"3,197",Made in India Fast C,AFJ4ZH2VBT,Ajit Sriva,RCYM7OUD8P,Looks sturdy but there should be more space betwee,https://m.media-amazon.com/images/I/31UUEYNOmCL._S,https://www.amazon.in/Charger-Multi-Layer-Protecti
B0949SBKMP,boAt Flash Edition S,Electronics|WearableT,"$1,799","$6,990",74%,4,"26,880","1.3""(33mm) LCD displ",AES2J44MJ3,Gojo Sator,R2HRFJXDH2,I got it for 1499 and I guess for this price it's ,https://m.media-amazon.com/images/I/416+IXsM9lL._S,https://www.amazon.in/boAt-Flash-Smartwatch-Resist
B09V175NP7,boAt Wave Lite Smart,Electronics|WearableT,"$1,499","$6,990",79%,3.9,"21,796",Screen Size: The 1.6,AGPBZBEFPF,Prasad Pav,R2CU03OULJ,This was indeed an ideal purchase. Good performanc,https://m.media-amazon.com/images/I/41Bj3iYflTL._S,https://www.amazon.in/boAt-Wave-Lite-Smartwatch-Mu
B07WHSJXLF,iQOO Z6 Pro 5G by vi,Electronics|Mobiles&A,"$20,999","$29,990",30%,4.3,"9,499",Snapdragon 778G come,AELBDTDLN6,"Thukkaram,",RJYLPPJ0FG,"The camera is good, phone is quite respponsive, fa",https://m.media-amazon.com/images/I/41XUW74HLlL._S,https://www.amazon.in/iQOO-Phantom-Snapdragon-Flas
B0BD3T6Z1D,Samsung Galaxy M32 P,Electronics|Mobiles&A,"$12,999","$13,499",4%,4.1,"56,098",Segment Best 16.21 c,AEIOP36AQP,Kranti Tel,R2DFHKY9SQ,Camera : Great. No words for it's outstanding perf,https://m.media-amazon.com/images/I/41jna+YGP+L._S,https://www.amazon.in/Samsung-Galaxy-Prime-Light-B
B09LHYZ3GJ,Redmi Note 11T 5G (M,Electronics|Mobiles&A,"$16,999","$20,999",19%,4.1,"31,822",Processor: MediaTek ,AGD5KTBDTS,Kapil kuma,R1A2H4LNTT,Good one display is good battery life is very good,https://m.media-amazon.com/images/I/41iec5VPMlL._S,https://www.amazon.in/Redmi-Note-11T-5G-Dimensity/
B07WFPMGQQ,iQOO Z6 Pro 5G by vi,Electronics|Mobiles&A,"$19,999","$27,990",29%,4.3,"9,499",Snapdragon 778G come,AELBDTDLN6,"Thukkaram,",RJYLPPJ0FG,"The camera is good, phone is quite respponsive, fa",https://m.media-amazon.com/images/I/41XtHlbmOHL._S,https://www.amazon.in/iQOO-Storage-Snapdragon-Flas
B09QS9X9L8,Redmi Note 11 (Horiz,Electronics|Mobiles&A,"$12,999","$18,999",32%,4.1,"50,772",Display: 90Hz FHD+ (,AEJLOEHISU,"Meghnad,Pa",R1GQJYYLCF,I was looking for a phone below 10K. I am not a pe,https://m.media-amazon.com/images/I/4121yWSVFmL._S,https://www.amazon.in/Redmi-Starburst-Qualcomm%C2%
B0B6BLTGTT,Noise Pulse 2 Max Ad,Electronics|WearableT,"$2,999","$5,999",50%,4.1,"7,148","Massive 1.85"" displa",AHVEG7WUVH,Amazon Cus,R2G9RHDQN3,Linking the smart watch to my mobile phone was not,https://m.media-amazon.com/images/I/41u0PC4NajL._S,https://www.amazon.in/Noise-Advanced-Bluetooth-Bri
B077Z65HSD,boAt A400 USB Type-C,Computers&Accessories,$299,$999,70%,4.3,"20,850",2 meter special reve,AH3LHRL5P4,Amazon Cus,R1DXRMVWV2,"Ok with charging. Looks very sturdy and durable.,O",https://m.media-amazon.com/images/I/41jk4zYjTsL._S,https://www.amazon.in/A400-Type-C-Cable-Meter-Blac
B09W5XR9RT,Duracell USB C To Li,Computers&Accessories,$970,"$1,999",51%,4.4,184,1.2M Tangle Free dur,AHZWJCVEIE,Amazon Cus,R1Y30KU04V,"Fast charging.,Cable seems to be of good quality, ",https://m.media-amazon.com/images/I/4177nw8okbL._S,https://www.amazon.in/Duracell-Lightning-Certified
B084DTMYWK,Myvn 30W Warp/20W Da,Electronics|Mobiles&A,$329,$999,67%,4.2,"3,492",Never slows you down,AFXUMOU3PM,Mukul Ghos,R3JPYH668M,Good Quality. Works well. It shows warp charge on ,https://m.media-amazon.com/images/I/41kwROGAMEL._S,https://www.amazon.in/MYVN-Charging-Compatible-One
B0B53QLB9H,PTron Newly Launched,Electronics|WearableT,"$1,299","$5,999",78%,3.3,"4,415",Bluetooth Calling Sm,AH7LW3BCJB,"anurag,Nir",RZ7HZPPMZP,just a watch not smart one... all features are to ,https://m.media-amazon.com/images/I/41GXZy6dLIL._S,https://www.amazon.in/PTron-Force-Bluetooth-Smartw
B0BDYW3RN3,SanDisk Ultra® micr,Electronics|Accessori,"$1,989","$3,500",43%,4.4,"67,260",Ideal storage for An,AG44HJB2AM,"Prashant,S",R2A7MIUNOW,128GB SD Card is showing 134GBDon't buy this produ,https://m.media-amazon.com/images/I/41g54hBpHkL._S,https://www.amazon.in/SanDisk-Ultra%C2%AE-microSDX
B0B3RS9DNF,Fire-Boltt Phoenix S,Electronics|WearableT,"$1,999","$9,999",80%,4.3,"27,704",Fire-Boltt is India',AHUGCKS7YA,yogita rat,R34816YEM3,"2 months review- its been working fine, there's be",https://m.media-amazon.com/images/I/41vjHoqVHJL._S,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth
B09QS9X16F,Redmi Note 11 (Space,Electronics|Mobiles&A,"$12,999","$18,999",32%,4.1,"50,772",Display: 90Hz FHD+ (,AEJLOEHISU,"Meghnad,Pa",R1GQJYYLCF,I was looking for a phone below 10K. I am not a pe,https://m.media-amazon.com/images/I/411yU+n3UkL._S,https://www.amazon.in/Redmi-Storage-Qualcomm%C2%AE
B08HV25BBQ,Noise ColorFit Pro 2,Electronics|WearableT,"$1,499","$4,999",70%,4,"92,588","The brilliant 1.3"" c",AE3XH7AL52,Vishal sha,R2IUZKZ2BF,"I really like this product. Gifted to my sister, a",https://m.media-amazon.com/images/I/41zs4v3adaL._S,https://www.amazon.in/Noise-Colorfit-Pro-Control-C
B09LJ116B5,Redmi Note 11T 5G (A,Electronics|Mobiles&A,"$16,999","$20,999",19%,4.1,"31,822",Processor: MediaTek ,AGD5KTBDTS,Kapil kuma,R1A2H4LNTT,Good one display is good battery life is very good,https://m.media-amazon.com/images/I/417k0DCw0GL._S,https://www.amazon.in/Redmi-Note-11T-5G-Aquamarine
B0BMVWKZ8G,Newly Launched Boult,Electronics|WearableT,"$1,999","$8,499",76%,4.3,240,Bluetooth calling: E,AH3DPBR7M2,Amazon Cus,R3673WOUZQ,The sensors has burnt at two point of more than 3m,https://m.media-amazon.com/images/I/41OEfM3qYLL._S,https://www.amazon.in/Boult-Bluetooth-Smartwatch-B
B0BD92GDQH,OnePlus Nord Watch w,Electronics|WearableT,"$4,999","$6,999",29%,3.8,758,"【1.78"" AMOLED disp",AGWQCZIF4W,SYED SHABE,R2E39V9PQN,I really suprise there is no Bluetooth calling and,https://m.media-amazon.com/images/I/31OgHTags6L._S,https://www.amazon.in/OnePlus-Display-Refresh-Mult
B08Y1SJVV5,pTron Solero MB301 3,Computers&Accessories,$99,$666.66,85%,3.9,"24,870",Fast Charging & Data,AEQ2YMXSZW,"Jayesh,Raj",R7S8ANNSDP,"It's a good product.,Like,Very good item strong an",https://m.media-amazon.com/images/I/31ew3okQR2L._S,https://www.amazon.in/Solero-MB301-Charging-480Mbp
B0B5GF6DQD,Noise Agile 2 Buzz B,Electronics|WearableT,"$2,499","$5,999",58%,3.7,828,1.28” display: Get,AE5DHPL6NS,Amazon Cus,RPGI8FD8L5,Only issue I've had is battery life.Rest it is a g,https://m.media-amazon.com/images/I/41DgrxyBPTL._S,https://www.amazon.in/Noise-Bluetooth-Calling-Disp
B09JS94MBV,Motorola a10 Dual Si,Electronics|Mobiles&A,"$1,399","$1,630",14%,4,"9,378",Ensured Power packed,AEN657OFUB,Rajasekhar,R27C4TPKHX,rating everything is okay except voice sound durin,https://m.media-amazon.com/images/I/412DrCgktiL._S,https://www.amazon.in/Motorola-keypad-Mobile-Expan
B09YV463SW,Fire-Boltt Ninja 3 S,Electronics|WearableT,"$1,499","$9,999",85%,4.2,"22,638",Fire-Boltt is India',AH2OARRWRY,Rahul Sing,R2VEHBS4GT,Its only 4 days since we are using the product and,https://m.media-amazon.com/images/I/41-IPkI1Y5L._S,https://www.amazon.in/Fire-Boltt-Smartwatch-Sports
B07XLCFSSN,Amazonbasics Nylon B,Computers&Accessories,$899,"$1,900",53%,4.4,"13,552",Fast Charge: When Us,AF2IRSQZKM,"Wraith,Kri",R213ILI3XN,Good budget mfi certified lightly cable for this p,https://m.media-amazon.com/images/I/3183iGEWksL._S,https://www.amazon.in/AmazonBasics-Apple-Certified
B09NL4DCXK,Flix (Beetel) Bolt 2,Electronics|Mobiles&A,$249,$599,58%,3.9,"2,147",With The Intelligent,AGNJW4JB3S,Bristidev ,R2XF84DPH6,i use it for powering my bluetooth speaker and ano,https://m.media-amazon.com/images/I/31efS1bi1vL._S,https://www.amazon.in/Charger-Certified-Charging-A
B0B8CHJLWJ,Kyosei Advanced Temp,Electronics|Mobiles&A,$299,"$1,199",75%,4.5,596,Kyosei Provide perfe,AHOQPLT222,Kirti Sard,R3SMBF0YI9,"Nicey packed , easy to install and with good quali",https://m.media-amazon.com/images/I/318wXJER9zL._S,https://www.amazon.in/Compatible-Pixel-6a-Military
B0B8ZWNR5T,STRIFF 12 Pieces Hig,Electronics|Mobiles&A,$79,$499,84%,4.2,"1,949",AUDIO BOOST which re,AG2V3QSA4M,Santosh Ku,R1EZC4VZXS,A 10bucks piece can save cable worth hundreds. Tot,https://m.media-amazon.com/images/I/41R0DrIbTNL._S,https://www.amazon.in/STRIFF-Flexible-Silicone-Pro
B0BBFJLP21,Redmi 11 Prime 5G (T,Electronics|Mobiles&A,"$13,999","$15,999",13%,3.9,"2,180",Processor: MediaTek ,AEJHP62NHR,"dhruvi,Suj",R3KJZVGMCE,"Overall it is nice  phone at this price go for it,",https://m.media-amazon.com/images/I/412VyMavsJL._S,https://www.amazon.in/Redmi-Thunder-Storage-Dimens
B01F262EUU,Samsung Original EHS,Electronics|Headphone,$949,$999,5%,4.2,"31,539",In Ear Volume Contro,AFTS5BKDRY,Ranit Barm,R10FUJSCR3,"The sound quality is excellent for the price, and ",https://m.media-amazon.com/images/I/31+GLbqRPtL._S,https://www.amazon.in/Samsung-Original-EHS64AVFBEC
B09VZBGL1N,STRIFF Multi Angle T,Electronics|Mobiles&A,$99,$499,80%,4.1,"2,451",[PORTABLE SIZE]- 98m,AFAKLGJPBT,"Sean m.,Me",R1SWNKZP36,Perfect for a 10 inch tablet both vertically and h,https://m.media-amazon.com/images/I/31xJT-3ZAkL._S,https://www.amazon.in/STRIFF-Android-Portable-Fold
B0BNVBJW2S,boAt Newly Launched ,Electronics|WearableT,"$2,499","$7,990",69%,4.1,154,Screen Size- Big and,AEYLB6L333,"App,Dr. Ri",R2IIY08QX4,This review is based on my two days of usage. Work,https://m.media-amazon.com/images/I/41LDspRanIL._S,https://www.amazon.in/boAt-Launched-Electra-Ultra-
B0B2DJ5RVQ,WeCool B1 Mobile Hol,Electronics|Mobiles&A,$689,"$1,999",66%,4.3,"1,193",Mobile Holder for Bi,AFSRFIJ7SM,Arijit Mis,RMN6DAWRN6,Quite firm and steady. I wish they used a little m,https://m.media-amazon.com/images/I/31LVAoe3VNL._S,https://www.amazon.in/WeCool-Navigation-Locking-Gr
B096TWZRJC,Sounce 360 Adjustabl,Electronics|Mobiles&A,$499,"$1,899",74%,4.1,"1,475",【PERFECT FOR ANY P,AFUDD2HQIC,Amazon Cus,R3IBC8ULMD,PROS: Very sturdy and stable. Not easily knocked d,https://m.media-amazon.com/images/I/41bFp+Wev+L._S,https://www.amazon.in/Sounce-Adjustable-Universal-
B09GP6FBZT,OpenTech® Military-,Electronics|Mobiles&A,$299,$999,70%,4.3,"8,891",TopDeals Mobile Acce,AGPLH6XWDV,"Prashant,R",RRF41F2P7D,Good quality tempered glass. Best part is these gu,https://m.media-amazon.com/images/I/51WJbMPuROL._S,https://www.amazon.in/OpenTech%C2%AE-Military-Grad
B0B3DV7S9B,EN LIGNE Adjustable ,Electronics|Mobiles&A,$209,$499,58%,3.6,104,This adjustable cell,AGY4ILCL5C,"Sheetal,DA",R3M6TF2LH1,"Lital bit ok,Good design but china product,It chan",https://m.media-amazon.com/images/I/416n3nd4MhL._S,https://www.amazon.in/EN-LIGNE-Adjustable-Tabletop
